transaction_id,investor_id,transaction_date,transaction_type,amount_inr,state,city,city_tier,age_group,gender,kyc_status,scheme_name,fund_house,category
29511,INV002134,2025-04-10 00:00:00.000000,Lumpsum,353967.0,Rajasthan,Udaipur,B30,26-35,Male,Verified,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
29512,INV002198,2025-04-10 00:00:00.000000,SIP,5624.0,Delhi,Gurugram,T30,36-45,Female,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
29513,INV002260,2025-04-10 00:00:00.000000,Redemption,511461.0,Telangana,Hyderabad,T30,26-35,Female,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
29514,INV002322,2025-04-10 00:00:00.000000,SIP,5281.0,Tamil Nadu,Chennai,T30,18-25,Male,Verified,ICICI Pru Bluechip Fund - Direct - Growth,ICICI Prudential MF,Equity
29515,INV002343,2025-04-10 00:00:00.000000,SIP,5446.0,Punjab,Amritsar,B30,26-35,Male,Verified,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
29516,INV002387,2025-04-10 00:00:00.000000,Lumpsum,279066.0,Telangana,Hyderabad,T30,26-35,Male,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
29517,INV002399,2025-04-10 00:00:00.000000,SIP,13638.0,Gujarat,Ahmedabad,T30,46-55,Female,Verified,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
29518,INV002416,2025-04-10 00:00:00.000000,Lumpsum,451804.0,Telangana,Hyderabad,T30,26-35,Female,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
29519,INV002495,2025-04-10 00:00:00.000000,Redemption,104369.0,Maharashtra,Nashik,B30,26-35,Male,Verified,ABSL Liquid Fund - Regular - Growth,Aditya Birla Sun Life MF,Debt
29520,INV002626,2025-04-10 00:00:00.000000,SIP,8121.0,Karnataka,Bangalore,T30,36-45,Male,Verified,SBI Magnum Gilt Fund - Regular Plan - Growth,SBI Mutual Fund,Debt
29521,INV002655,2025-04-10 00:00:00.000000,Redemption,226689.0,Haryana,Faridabad,B30,56+,Male,Verified,Kotak Flexicap Fund - Regular - Growth,Kotak Mahindra MF,Equity
29522,INV002834,2025-04-10 00:00:00.000000,Lumpsum,52184.0,West Bengal,Kolkata,T30,18-25,Male,Verified,Kotak Flexicap Fund - Regular - Growth,Kotak Mahindra MF,Equity
29523,INV002892,2025-04-10 00:00:00.000000,SIP,1078.0,West Bengal,Kolkata,T30,18-25,Male,Verified,DSP Midcap Fund - Regular - Growth,DSP Mutual Fund,Equity
29524,INV002928,2025-04-10 00:00:00.000000,Lumpsum,223067.0,Tamil Nadu,Coimbatore,B30,26-35,Male,Verified,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
29525,INV002933,2025-04-10 00:00:00.000000,Redemption,287274.0,Madhya Pradesh,Indore,T30,36-45,Female,Verified,SBI Small Cap Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
29526,INV002967,2025-04-10 00:00:00.000000,SIP,16226.0,Karnataka,Mysore,B30,18-25,Female,Verified,ABSL Frontline Equity Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
29527,INV003007,2025-04-10 00:00:00.000000,Redemption,128820.0,Haryana,Faridabad,B30,26-35,Male,Verified,Axis Bluechip Fund - Direct - Growth,Axis Mutual Fund,Equity
29528,INV003223,2025-04-10 00:00:00.000000,SIP,850.0,Tamil Nadu,Coimbatore,B30,26-35,Male,Verified,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity
29529,INV003277,2025-04-10 00:00:00.000000,Lumpsum,435273.0,Rajasthan,Jaipur,T30,18-25,Male,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
29530,INV003604,2025-04-10 00:00:00.000000,SIP,23413.0,Punjab,Chandigarh,T30,18-25,Female,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
29531,INV003668,2025-04-10 00:00:00.000000,SIP,444.0,West Bengal,Kolkata,T30,36-45,Female,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
29532,INV003829,2025-04-10 00:00:00.000000,SIP,503.0,Punjab,Amritsar,B30,36-45,Male,Verified,DSP Midcap Fund - Regular - Growth,DSP Mutual Fund,Equity
29533,INV003847,2025-04-10 00:00:00.000000,SIP,2637.0,Telangana,Hyderabad,T30,26-35,Male,Verified,Kotak Flexicap Fund - Regular - Growth,Kotak Mahindra MF,Equity
29534,INV003958,2025-04-10 00:00:00.000000,SIP,1072.0,Haryana,Faridabad,B30,18-25,Male,Verified,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity
29535,INV003964,2025-04-10 00:00:00.000000,SIP,2650.0,Punjab,Chandigarh,T30,26-35,Male,Verified,Nippon India ETF Nifty 50 BeES,Nippon India MF,Equity
29536,INV004066,2025-04-10 00:00:00.000000,SIP,24890.0,Gujarat,Surat,T30,46-55,Male,Verified,Mirae Asset Tax Saver Fund - Regular - Growth,Mirae Asset MF,Equity
29537,INV004098,2025-04-10 00:00:00.000000,SIP,1790.0,Delhi,Noida,T30,26-35,Male,Verified,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
29538,INV004314,2025-04-10 00:00:00.000000,SIP,52358.0,Haryana,Gurugram,T30,26-35,Male,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
29539,INV004376,2025-04-10 00:00:00.000000,Lumpsum,227097.0,West Bengal,Kolkata,T30,46-55,Female,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
29540,INV004677,2025-04-10 00:00:00.000000,Lumpsum,382161.0,Punjab,Amritsar,B30,26-35,Male,Pending,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
29541,INV004731,2025-04-10 00:00:00.000000,Redemption,474839.0,Punjab,Amritsar,B30,26-35,Male,Verified,SBI Magnum Gilt Fund - Regular Plan - Growth,SBI Mutual Fund,Debt
29542,INV004840,2025-04-10 00:00:00.000000,Lumpsum,373299.0,Maharashtra,Pune,T30,18-25,Male,Pending,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
29543,INV004945,2025-04-10 00:00:00.000000,SIP,5904.0,West Bengal,Kolkata,T30,36-45,Female,Verified,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
29544,INV004988,2025-04-10 00:00:00.000000,SIP,21548.0,Delhi,Noida,T30,56+,Male,Verified,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
29545,INV000082,2025-04-11 00:00:00.000000,SIP,2532.0,Rajasthan,Udaipur,B30,26-35,Female,Verified,SBI Magnum Gilt Fund - Regular Plan - Growth,SBI Mutual Fund,Debt
29546,INV000417,2025-04-11 00:00:00.000000,SIP,2262.0,Haryana,Gurugram,T30,26-35,Female,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
29547,INV000510,2025-04-11 00:00:00.000000,Lumpsum,166794.0,West Bengal,Kolkata,T30,46-55,Male,Pending,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
29548,INV000535,2025-04-11 00:00:00.000000,SIP,510.0,Tamil Nadu,Coimbatore,B30,36-45,Male,Verified,Axis Small Cap Fund - Regular - Growth,Axis Mutual Fund,Equity
29549,INV000744,2025-04-11 00:00:00.000000,SIP,13644.0,Uttar Pradesh,Kanpur,B30,56+,Female,Verified,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
29550,INV000803,2025-04-11 00:00:00.000000,SIP,10542.0,Karnataka,Mysore,B30,26-35,Female,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
29551,INV001299,2025-04-11 00:00:00.000000,SIP,1190.0,Haryana,Faridabad,B30,26-35,Male,Pending,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
29552,INV001359,2025-04-11 00:00:00.000000,SIP,2195.0,Haryana,Gurugram,T30,36-45,Female,Verified,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
29553,INV001393,2025-04-11 00:00:00.000000,SIP,24059.0,Punjab,Chandigarh,T30,56+,Male,Verified,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
29554,INV001413,2025-04-11 00:00:00.000000,SIP,50745.0,Karnataka,Bangalore,T30,36-45,Male,Pending,ICICI Pru Midcap Fund - Regular - Growth,ICICI Prudential MF,Equity
29555,INV001534,2025-04-11 00:00:00.000000,SIP,2326.0,Tamil Nadu,Coimbatore,B30,36-45,Male,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
29556,INV001641,2025-04-11 00:00:00.000000,Redemption,339374.0,Haryana,Faridabad,B30,26-35,Male,Pending,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
29557,INV001724,2025-04-11 00:00:00.000000,SIP,5682.0,Madhya Pradesh,Indore,T30,26-35,Female,Verified,ICICI Pru Value Discovery Fund - Regular - Growth,ICICI Prudential MF,Equity
29558,INV001824,2025-04-11 00:00:00.000000,Redemption,253769.0,Tamil Nadu,Coimbatore,B30,26-35,Female,Verified,HDFC Mid-Cap Opportunities Fund - Regular - Growth,HDFC Mutual Fund,Equity
29559,INV001893,2025-04-11 00:00:00.000000,SIP,14725.0,Punjab,Chandigarh,T30,26-35,Female,Verified,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
29560,INV001928,2025-04-11 00:00:00.000000,SIP,7150.0,Telangana,Hyderabad,T30,46-55,Female,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
29561,INV002019,2025-04-11 00:00:00.000000,SIP,477.0,Delhi,New Delhi,T30,36-45,Male,Verified,ICICI Pru Value Discovery Fund - Regular - Growth,ICICI Prudential MF,Equity
29562,INV002098,2025-04-11 00:00:00.000000,SIP,552.0,Gujarat,Ahmedabad,T30,26-35,Male,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
29563,INV002146,2025-04-11 00:00:00.000000,SIP,25249.0,Telangana,Hyderabad,T30,26-35,Male,Verified,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
29564,INV002277,2025-04-11 00:00:00.000000,Lumpsum,43267.0,Haryana,Gurugram,T30,26-35,Female,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
29565,INV002305,2025-04-11 00:00:00.000000,Lumpsum,134048.0,Haryana,Gurugram,T30,36-45,Male,Verified,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
29566,INV002388,2025-04-11 00:00:00.000000,Lumpsum,76209.0,Haryana,Faridabad,B30,18-25,Male,Verified,ICICI Pru Midcap Fund - Regular - Growth,ICICI Prudential MF,Equity
29567,INV002414,2025-04-11 00:00:00.000000,Lumpsum,64163.0,Gujarat,Surat,T30,26-35,Female,Verified,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
29568,INV002566,2025-04-11 00:00:00.000000,Lumpsum,236650.0,Uttar Pradesh,Kanpur,B30,26-35,Female,Verified,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
29569,INV002656,2025-04-11 00:00:00.000000,Lumpsum,198657.0,Tamil Nadu,Coimbatore,B30,26-35,Male,Pending,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
29570,INV002722,2025-04-11 00:00:00.000000,SIP,2305.0,Delhi,Noida,T30,36-45,Female,Verified,ABSL Frontline Equity Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
29571,INV002761,2025-04-11 00:00:00.000000,Redemption,131403.0,Rajasthan,Jaipur,T30,26-35,Male,Verified,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
29572,INV002792,2025-04-11 00:00:00.000000,Redemption,282179.0,Gujarat,Surat,T30,18-25,Male,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
29573,INV002867,2025-04-11 00:00:00.000000,SIP,2659.0,West Bengal,Kolkata,T30,18-25,Male,Verified,Axis Small Cap Fund - Regular - Growth,Axis Mutual Fund,Equity
29574,INV002931,2025-04-11 00:00:00.000000,SIP,1727.0,Tamil Nadu,Coimbatore,B30,56+,Female,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
29575,INV002949,2025-04-11 00:00:00.000000,SIP,53873.0,Rajasthan,Jaipur,T30,26-35,Female,Verified,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
29576,INV003053,2025-04-11 00:00:00.000000,Lumpsum,76439.0,Delhi,Gurugram,T30,46-55,Male,Verified,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
29577,INV003147,2025-04-11 00:00:00.000000,SIP,8058.0,West Bengal,Kolkata,T30,26-35,Male,Verified,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity
29578,INV003179,2025-04-11 00:00:00.000000,SIP,26993.0,Rajasthan,Jaipur,T30,36-45,Male,Verified,HDFC Mid-Cap Opportunities Fund - Regular - Growth,HDFC Mutual Fund,Equity
29579,INV003324,2025-04-11 00:00:00.000000,Redemption,184940.0,Karnataka,Mysore,B30,26-35,Male,Verified,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
29580,INV003351,2025-04-11 00:00:00.000000,SIP,8263.0,Delhi,New Delhi,T30,26-35,Male,Verified,Kotak Emerging Equity Fund - Regular - Growth,Kotak Mahindra MF,Equity
29581,INV003388,2025-04-11 00:00:00.000000,Redemption,72161.0,Haryana,Faridabad,B30,56+,Female,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
29582,INV003457,2025-04-11 00:00:00.000000,SIP,2522.0,Karnataka,Bangalore,T30,36-45,Male,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
29583,INV003487,2025-04-11 00:00:00.000000,Redemption,456349.0,Gujarat,Ahmedabad,T30,26-35,Female,Pending,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
29584,INV003532,2025-04-11 00:00:00.000000,Lumpsum,40185.0,Punjab,Amritsar,B30,36-45,Female,Verified,DSP Midcap Fund - Regular - Growth,DSP Mutual Fund,Equity
29585,INV003597,2025-04-11 00:00:00.000000,SIP,4733.0,Punjab,Chandigarh,T30,18-25,Male,Verified,SBI Small Cap Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
29586,INV003665,2025-04-11 00:00:00.000000,SIP,7254.0,Maharashtra,Nashik,B30,26-35,Female,Verified,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
29587,INV003669,2025-04-11 00:00:00.000000,SIP,2899.0,West Bengal,Kolkata,T30,18-25,Female,Verified,SBI Bluechip Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
29588,INV003759,2025-04-11 00:00:00.000000,Redemption,28582.0,Haryana,Gurugram,T30,26-35,Male,Pending,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
29589,INV003882,2025-04-11 00:00:00.000000,SIP,2690.0,Maharashtra,Nashik,B30,36-45,Male,Verified,SBI Small Cap Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
29590,INV003918,2025-04-11 00:00:00.000000,Redemption,298235.0,Madhya Pradesh,Indore,T30,56+,Male,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
29591,INV004100,2025-04-11 00:00:00.000000,Redemption,399515.0,Delhi,Gurugram,T30,26-35,Male,Verified,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity
29592,INV004446,2025-04-11 00:00:00.000000,SIP,958.0,West Bengal,Kolkata,T30,26-35,Male,Verified,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
29593,INV004472,2025-04-11 00:00:00.000000,SIP,6585.0,West Bengal,Kolkata,T30,26-35,Female,Verified,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity
29594,INV004517,2025-04-11 00:00:00.000000,SIP,6040.0,West Bengal,Kolkata,T30,46-55,Female,Verified,SBI Bluechip Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
29595,INV004614,2025-04-11 00:00:00.000000,SIP,22504.0,Delhi,New Delhi,T30,18-25,Male,Verified,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity
29596,INV004646,2025-04-11 00:00:00.000000,SIP,541.0,Madhya Pradesh,Indore,T30,18-25,Female,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
29597,INV004787,2025-04-11 00:00:00.000000,SIP,6437.0,Haryana,Faridabad,B30,26-35,Male,Verified,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
29598,INV004943,2025-04-11 00:00:00.000000,SIP,12779.0,Telangana,Hyderabad,T30,26-35,Male,Verified,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity
29599,INV000046,2025-04-12 00:00:00.000000,Lumpsum,156296.0,Gujarat,Ahmedabad,T30,26-35,Female,Verified,Nippon India ETF Nifty 50 BeES,Nippon India MF,Equity
29600,INV000081,2025-04-12 00:00:00.000000,Redemption,376581.0,Gujarat,Surat,T30,36-45,Male,Verified,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
29601,INV000261,2025-04-12 00:00:00.000000,Redemption,139957.0,Gujarat,Ahmedabad,T30,18-25,Male,Verified,SBI Small Cap Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
29602,INV000280,2025-04-12 00:00:00.000000,SIP,17980.0,Punjab,Amritsar,B30,26-35,Female,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
29603,INV000454,2025-04-12 00:00:00.000000,SIP,12465.0,Uttar Pradesh,Lucknow,T30,18-25,Female,Verified,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
29604,INV000497,2025-04-12 00:00:00.000000,Lumpsum,295357.0,Madhya Pradesh,Bhopal,B30,36-45,Male,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
29605,INV000557,2025-04-12 00:00:00.000000,Redemption,323686.0,West Bengal,Kolkata,T30,26-35,Male,Verified,HDFC Mid-Cap Opportunities Fund - Regular - Growth,HDFC Mutual Fund,Equity
29606,INV000581,2025-04-12 00:00:00.000000,Lumpsum,82150.0,Tamil Nadu,Coimbatore,B30,36-45,Male,Verified,Axis Midcap Fund - Regular - Growth,Axis Mutual Fund,Equity
29607,INV000722,2025-04-12 00:00:00.000000,Lumpsum,510875.0,Punjab,Chandigarh,T30,26-35,Female,Verified,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
29608,INV000975,2025-04-12 00:00:00.000000,Redemption,272585.0,Uttar Pradesh,Kanpur,B30,36-45,Male,Verified,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
29609,INV001001,2025-04-12 00:00:00.000000,SIP,2246.0,Madhya Pradesh,Indore,T30,26-35,Female,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
29610,INV001291,2025-04-12 00:00:00.000000,SIP,8629.0,Uttar Pradesh,Lucknow,T30,46-55,Male,Verified,Axis Small Cap Fund - Regular - Growth,Axis Mutual Fund,Equity
29611,INV001323,2025-04-12 00:00:00.000000,SIP,17888.0,Rajasthan,Jaipur,T30,36-45,Male,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
29612,INV001333,2025-04-12 00:00:00.000000,SIP,3401.0,Haryana,Faridabad,B30,26-35,Female,Verified,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
29613,INV001425,2025-04-12 00:00:00.000000,SIP,5857.0,Uttar Pradesh,Agra,B30,26-35,Male,Verified,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
29614,INV001479,2025-04-12 00:00:00.000000,SIP,3043.0,Rajasthan,Udaipur,B30,26-35,Female,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
29615,INV001605,2025-04-12 00:00:00.000000,Lumpsum,272484.0,Uttar Pradesh,Kanpur,B30,26-35,Female,Verified,Axis Bluechip Fund - Direct - Growth,Axis Mutual Fund,Equity
29616,INV001656,2025-04-12 00:00:00.000000,SIP,3192.0,Madhya Pradesh,Bhopal,B30,26-35,Male,Verified,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
29617,INV001711,2025-04-12 00:00:00.000000,SIP,912.0,Madhya Pradesh,Bhopal,B30,46-55,Male,Verified,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
29618,INV001844,2025-04-12 00:00:00.000000,SIP,15302.0,West Bengal,Kolkata,T30,26-35,Female,Verified,ABSL Small Cap Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
29619,INV001921,2025-04-12 00:00:00.000000,Lumpsum,27251.0,Gujarat,Surat,T30,26-35,Female,Verified,ICICI Pru Bluechip Fund - Direct - Growth,ICICI Prudential MF,Equity
29620,INV001961,2025-04-12 00:00:00.000000,Lumpsum,203368.0,Delhi,Gurugram,T30,26-35,Male,Verified,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity
29621,INV001977,2025-04-12 00:00:00.000000,SIP,8706.0,Punjab,Amritsar,B30,18-25,Female,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
29622,INV002026,2025-04-12 00:00:00.000000,SIP,43435.0,Telangana,Hyderabad,T30,26-35,Male,Verified,HDFC Mid-Cap Opportunities Fund - Regular - Growth,HDFC Mutual Fund,Equity
29623,INV002127,2025-04-12 00:00:00.000000,Lumpsum,446935.0,Rajasthan,Udaipur,B30,18-25,Male,Verified,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
29624,INV002139,2025-04-12 00:00:00.000000,Lumpsum,445855.0,Haryana,Gurugram,T30,36-45,Female,Verified,Axis Small Cap Fund - Regular - Growth,Axis Mutual Fund,Equity
29625,INV002184,2025-04-12 00:00:00.000000,Lumpsum,418302.0,Uttar Pradesh,Agra,B30,36-45,Female,Verified,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
29626,INV002270,2025-04-12 00:00:00.000000,Lumpsum,97778.0,Madhya Pradesh,Indore,T30,46-55,Female,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
29627,INV002394,2025-04-12 00:00:00.000000,SIP,26412.0,Delhi,Gurugram,T30,46-55,Male,Verified,Nippon India ETF Nifty 50 BeES,Nippon India MF,Equity
29628,INV002412,2025-04-12 00:00:00.000000,Lumpsum,273399.0,Karnataka,Bangalore,T30,26-35,Male,Verified,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
29629,INV002461,2025-04-12 00:00:00.000000,SIP,1635.0,West Bengal,Kolkata,T30,26-35,Male,Verified,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
29630,INV002513,2025-04-12 00:00:00.000000,SIP,20111.0,Punjab,Amritsar,B30,26-35,Female,Verified,ICICI Pru Value Discovery Fund - Regular - Growth,ICICI Prudential MF,Equity
29631,INV002679,2025-04-12 00:00:00.000000,SIP,57103.0,Uttar Pradesh,Agra,B30,36-45,Male,Verified,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
29632,INV002759,2025-04-12 00:00:00.000000,Lumpsum,354050.0,Delhi,Noida,T30,36-45,Male,Verified,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
29633,INV002799,2025-04-12 00:00:00.000000,Lumpsum,84735.0,Uttar Pradesh,Lucknow,T30,36-45,Male,Verified,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
29634,INV002828,2025-04-12 00:00:00.000000,Lumpsum,350636.0,West Bengal,Kolkata,T30,26-35,Male,Verified,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
29635,INV002841,2025-04-12 00:00:00.000000,SIP,4204.0,Uttar Pradesh,Kanpur,B30,26-35,Male,Verified,Kotak Emerging Equity Fund - Regular - Growth,Kotak Mahindra MF,Equity
29636,INV002912,2025-04-12 00:00:00.000000,SIP,1087.0,Maharashtra,Mumbai,T30,26-35,Female,Pending,ABSL Liquid Fund - Regular - Growth,Aditya Birla Sun Life MF,Debt
29637,INV002988,2025-04-12 00:00:00.000000,SIP,2703.0,Uttar Pradesh,Kanpur,B30,36-45,Male,Verified,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity
29638,INV002989,2025-04-12 00:00:00.000000,SIP,5160.0,Haryana,Faridabad,B30,46-55,Male,Verified,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
29639,INV003118,2025-04-12 00:00:00.000000,Redemption,156305.0,Uttar Pradesh,Lucknow,T30,26-35,Male,Verified,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
29640,INV003130,2025-04-12 00:00:00.000000,Redemption,127921.0,West Bengal,Kolkata,T30,18-25,Male,Pending,HDFC Mid-Cap Opportunities Fund - Regular - Growth,HDFC Mutual Fund,Equity
