transaction_id,investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,date_key
32195,INV004584,2025-05-21,119092,Redemption,267056,Uttar Pradesh,Kanpur,B30,56+,Male,47.5,Net Banking,Verified,20250521
32196,INV004654,2025-05-21,120841,SIP,16535,Haryana,Gurugram,T30,46-55,Female,95.0,UPI,Verified,20250521
32197,INV004913,2025-05-21,101207,SIP,57469,Rajasthan,Udaipur,B30,26-35,Male,8.6,UPI,Verified,20250521
32198,INV004937,2025-05-21,119093,Lumpsum,235068,Tamil Nadu,Chennai,T30,46-55,Male,96.7,Cheque,Pending,20250521
32199,INV004944,2025-05-21,119599,SIP,2630,West Bengal,Kolkata,T30,18-25,Male,4.5,Net Banking,Verified,20250521
32200,INV004976,2025-05-21,120507,Lumpsum,66601,Haryana,Gurugram,T30,26-35,Female,16.8,Net Banking,Verified,20250521
32201,INV000138,2025-05-22,119094,SIP,50365,Telangana,Hyderabad,T30,26-35,Male,24.7,Mandate,Verified,20250522
32202,INV000183,2025-05-22,120843,Lumpsum,318264,Tamil Nadu,Coimbatore,B30,26-35,Male,9.8,Cheque,Verified,20250522
32203,INV000190,2025-05-22,120507,Lumpsum,501864,Madhya Pradesh,Indore,T30,26-35,Female,8.2,Net Banking,Verified,20250522
32204,INV000299,2025-05-22,120844,SIP,2724,Delhi,Noida,T30,26-35,Male,24.4,Cheque,Verified,20250522
32205,INV000460,2025-05-22,125497,Redemption,390863,Delhi,Noida,T30,36-45,Male,47.1,UPI,Verified,20250522
32206,INV000491,2025-05-22,149323,SIP,8034,Madhya Pradesh,Indore,T30,56+,Male,58.2,Mandate,Verified,20250522
32207,INV000545,2025-05-22,120842,Redemption,384037,Telangana,Hyderabad,T30,26-35,Male,23.6,Net Banking,Verified,20250522
32208,INV000596,2025-05-22,101208,Redemption,319223,Madhya Pradesh,Indore,T30,56+,Male,21.3,Cheque,Verified,20250522
32209,INV000619,2025-05-22,125498,SIP,4482,West Bengal,Kolkata,T30,26-35,Male,12.6,Net Banking,Verified,20250522
32210,INV000690,2025-05-22,120506,SIP,58148,Delhi,Gurugram,T30,46-55,Male,98.7,Mandate,Verified,20250522
32211,INV000696,2025-05-22,119094,SIP,15592,Madhya Pradesh,Indore,T30,26-35,Male,10.7,Net Banking,Verified,20250522
32212,INV000719,2025-05-22,119599,Lumpsum,173663,Tamil Nadu,Coimbatore,B30,18-25,Male,6.8,UPI,Verified,20250522
32213,INV000724,2025-05-22,149322,SIP,8079,Uttar Pradesh,Kanpur,B30,46-55,Male,78.7,Cheque,Verified,20250522
32214,INV000761,2025-05-22,119095,SIP,1651,Rajasthan,Udaipur,B30,18-25,Female,7.5,Mandate,Verified,20250522
32215,INV000998,2025-05-22,100033,SIP,5392,Haryana,Gurugram,T30,26-35,Female,13.2,Mandate,Verified,20250522
32216,INV001023,2025-05-22,120506,SIP,1728,Gujarat,Ahmedabad,T30,36-45,Male,27.1,Mandate,Verified,20250522
32217,INV001237,2025-05-22,119551,SIP,1720,West Bengal,Kolkata,T30,26-35,Male,19.1,UPI,Verified,20250522
32218,INV001284,2025-05-22,119094,Redemption,485962,West Bengal,Kolkata,T30,36-45,Male,49.0,Cheque,Pending,20250522
32219,INV001327,2025-05-22,119598,Lumpsum,352681,Delhi,New Delhi,T30,36-45,Male,31.2,Net Banking,Verified,20250522
32220,INV001334,2025-05-22,100025,Redemption,357516,Punjab,Amritsar,B30,36-45,Male,38.6,Net Banking,Verified,20250522
32221,INV001442,2025-05-22,101206,SIP,23955,Uttar Pradesh,Lucknow,T30,26-35,Male,16.2,Cheque,Verified,20250522
32222,INV001689,2025-05-22,100025,Lumpsum,39272,Haryana,Faridabad,B30,36-45,Male,40.4,Cheque,Verified,20250522
32223,INV001697,2025-05-22,120505,SIP,589,Haryana,Gurugram,T30,18-25,Male,5.4,Net Banking,Pending,20250522
32224,INV001776,2025-05-22,120843,SIP,2999,Uttar Pradesh,Kanpur,B30,26-35,Female,24.1,Mandate,Verified,20250522
32225,INV001793,2025-05-22,120507,Lumpsum,102467,Karnataka,Mysore,B30,36-45,Female,22.5,Mandate,Verified,20250522
32226,INV001921,2025-05-22,102887,SIP,8692,Gujarat,Surat,T30,26-35,Female,13.5,UPI,Pending,20250522
32227,INV002099,2025-05-22,120506,Lumpsum,324317,Tamil Nadu,Chennai,T30,36-45,Female,34.9,Cheque,Verified,20250522
32228,INV002229,2025-05-22,119094,Lumpsum,376308,Rajasthan,Jaipur,T30,36-45,Male,24.6,Net Banking,Verified,20250522
32229,INV002353,2025-05-22,119551,Lumpsum,132789,West Bengal,Kolkata,T30,46-55,Male,40.5,Net Banking,Verified,20250522
32230,INV002390,2025-05-22,118635,Lumpsum,313376,Uttar Pradesh,Kanpur,B30,56+,Female,24.4,Cheque,Verified,20250522
32231,INV002416,2025-05-22,100025,Lumpsum,260214,Telangana,Hyderabad,T30,26-35,Female,15.2,Cheque,Verified,20250522
32232,INV002594,2025-05-22,120503,SIP,2504,Haryana,Gurugram,T30,26-35,Male,23.7,Cheque,Verified,20250522
32233,INV002627,2025-05-22,102885,SIP,21347,West Bengal,Kolkata,T30,26-35,Male,19.0,UPI,Pending,20250522
32234,INV002725,2025-05-22,125498,SIP,26254,Rajasthan,Udaipur,B30,46-55,Female,49.2,Mandate,Verified,20250522
32235,INV002914,2025-05-22,118633,Lumpsum,170204,Rajasthan,Udaipur,B30,18-25,Male,7.4,Mandate,Verified,20250522
32236,INV003037,2025-05-22,119552,Lumpsum,358589,Telangana,Hyderabad,T30,18-25,Female,7.6,Cheque,Verified,20250522
32237,INV003078,2025-05-22,148569,Redemption,192362,Haryana,Gurugram,T30,36-45,Male,57.5,Net Banking,Verified,20250522
32238,INV003096,2025-05-22,100025,SIP,24140,Uttar Pradesh,Kanpur,B30,26-35,Male,12.4,Net Banking,Verified,20250522
32239,INV003146,2025-05-22,120506,SIP,9510,Rajasthan,Udaipur,B30,26-35,Male,20.2,Mandate,Verified,20250522
32240,INV003168,2025-05-22,120843,Redemption,100352,Uttar Pradesh,Lucknow,T30,18-25,Male,5.1,UPI,Verified,20250522
32241,INV003200,2025-05-22,118632,SIP,59988,Punjab,Chandigarh,T30,46-55,Male,61.2,Net Banking,Verified,20250522
32242,INV003305,2025-05-22,149322,Redemption,12886,Telangana,Hyderabad,T30,46-55,Male,41.0,Cheque,Verified,20250522
32243,INV003387,2025-05-22,149324,Lumpsum,333694,Gujarat,Ahmedabad,T30,36-45,Male,15.4,Cheque,Verified,20250522
32244,INV003393,2025-05-22,120507,SIP,7391,Delhi,New Delhi,T30,26-35,Male,17.1,UPI,Verified,20250522
32245,INV003402,2025-05-22,125498,Lumpsum,124033,Telangana,Hyderabad,T30,26-35,Male,20.5,Net Banking,Verified,20250522
32246,INV003572,2025-05-22,119093,SIP,872,Punjab,Amritsar,B30,46-55,Male,65.9,Net Banking,Verified,20250522
32247,INV003712,2025-05-22,149322,Lumpsum,280421,Maharashtra,Pune,T30,46-55,Male,82.6,UPI,Verified,20250522
32248,INV003718,2025-05-22,118636,SIP,54174,Telangana,Hyderabad,T30,46-55,Male,65.3,Net Banking,Verified,20250522
32249,INV003747,2025-05-22,119093,SIP,2262,Madhya Pradesh,Indore,T30,26-35,Female,21.7,Cheque,Verified,20250522
32250,INV003757,2025-05-22,101206,SIP,8267,Uttar Pradesh,Agra,B30,18-25,Male,3.7,UPI,Verified,20250522
32251,INV003918,2025-05-22,119093,SIP,2641,Madhya Pradesh,Indore,T30,56+,Male,51.2,Cheque,Verified,20250522
32252,INV003957,2025-05-22,118636,Lumpsum,213468,Delhi,Noida,T30,36-45,Male,30.9,Net Banking,Verified,20250522
32253,INV004012,2025-05-22,118635,SIP,3343,Delhi,Noida,T30,46-55,Male,82.3,Cheque,Verified,20250522
32254,INV004014,2025-05-22,102886,SIP,2903,Telangana,Hyderabad,T30,56+,Female,27.2,Mandate,Verified,20250522
32255,INV004085,2025-05-22,119092,SIP,9132,Maharashtra,Pune,T30,36-45,Female,34.5,UPI,Verified,20250522
32256,INV004090,2025-05-22,120841,SIP,6517,Tamil Nadu,Coimbatore,B30,36-45,Female,28.6,Net Banking,Verified,20250522
32257,INV004100,2025-05-22,120842,SIP,2376,Delhi,Gurugram,T30,26-35,Male,20.7,Net Banking,Verified,20250522
32258,INV004127,2025-05-22,100033,Lumpsum,229696,Madhya Pradesh,Indore,T30,36-45,Female,27.3,Net Banking,Verified,20250522
32259,INV004268,2025-05-22,119598,Redemption,319795,Delhi,Gurugram,T30,26-35,Female,10.1,Cheque,Verified,20250522
32260,INV004477,2025-05-22,120841,SIP,1855,Delhi,Gurugram,T30,46-55,Female,88.3,Mandate,Verified,20250522
32261,INV004497,2025-05-22,118633,SIP,1082,Rajasthan,Jaipur,T30,26-35,Female,13.3,Cheque,Verified,20250522
32262,INV004520,2025-05-22,102887,SIP,2185,Uttar Pradesh,Lucknow,T30,26-35,Female,15.7,UPI,Verified,20250522
32263,INV004581,2025-05-22,120504,SIP,3001,Gujarat,Surat,T30,26-35,Male,14.7,UPI,Verified,20250522
32264,INV004617,2025-05-22,120504,Lumpsum,175098,Karnataka,Bangalore,T30,26-35,Male,22.1,UPI,Verified,20250522
32265,INV004679,2025-05-22,120503,SIP,24479,Madhya Pradesh,Indore,T30,18-25,Female,4.0,Mandate,Verified,20250522
32266,INV004885,2025-05-22,118635,SIP,2820,Punjab,Amritsar,B30,26-35,Male,11.7,Net Banking,Verified,20250522
32267,INV004906,2025-05-22,119551,Lumpsum,7973,Madhya Pradesh,Indore,T30,26-35,Male,9.9,UPI,Verified,20250522
32268,INV000210,2025-05-23,148567,SIP,6051,Rajasthan,Jaipur,T30,26-35,Male,9.1,Cheque,Pending,20250523
32269,INV000293,2025-05-23,100016,Redemption,359857,Karnataka,Mysore,B30,26-35,Female,19.3,Mandate,Pending,20250523
32270,INV000313,2025-05-23,148569,SIP,2223,Tamil Nadu,Chennai,T30,18-25,Female,3.1,UPI,Verified,20250523
32271,INV000317,2025-05-23,149323,SIP,22976,West Bengal,Kolkata,T30,36-45,Male,50.2,Cheque,Verified,20250523
32272,INV000355,2025-05-23,118636,SIP,55250,Maharashtra,Mumbai,T30,26-35,Male,16.7,Cheque,Verified,20250523
32273,INV000383,2025-05-23,120842,Redemption,470279,Telangana,Hyderabad,T30,26-35,Female,23.4,Net Banking,Verified,20250523
32274,INV000552,2025-05-23,118634,SIP,6457,Uttar Pradesh,Lucknow,T30,36-45,Female,35.8,Net Banking,Verified,20250523
32275,INV000569,2025-05-23,120841,SIP,2921,Madhya Pradesh,Indore,T30,26-35,Male,8.0,Mandate,Verified,20250523
32276,INV000569,2025-05-23,148569,SIP,494,Madhya Pradesh,Indore,T30,26-35,Male,8.0,Mandate,Verified,20250523
32277,INV000612,2025-05-23,118636,SIP,3119,Punjab,Amritsar,B30,18-25,Male,6.3,Mandate,Verified,20250523
32278,INV000619,2025-05-23,120505,Redemption,200400,West Bengal,Kolkata,T30,26-35,Male,12.6,UPI,Verified,20250523
32279,INV000652,2025-05-23,100016,SIP,1084,Delhi,Gurugram,T30,26-35,Male,8.0,Cheque,Verified,20250523
32280,INV000659,2025-05-23,101207,SIP,5604,Haryana,Faridabad,B30,26-35,Male,17.2,Cheque,Verified,20250523
32281,INV000754,2025-05-23,120841,Redemption,468016,West Bengal,Kolkata,T30,26-35,Male,8.0,UPI,Verified,20250523
32282,INV000761,2025-05-23,118632,Lumpsum,431351,Rajasthan,Udaipur,B30,18-25,Female,7.5,UPI,Verified,20250523
32283,INV000785,2025-05-23,120841,Lumpsum,366592,Tamil Nadu,Chennai,T30,36-45,Male,31.1,UPI,Verified,20250523
32284,INV000888,2025-05-23,102885,SIP,29340,Gujarat,Ahmedabad,T30,26-35,Male,21.9,UPI,Verified,20250523
32285,INV000913,2025-05-23,120506,SIP,2954,Gujarat,Ahmedabad,T30,26-35,Female,22.5,Mandate,Verified,20250523
32286,INV000941,2025-05-23,149322,SIP,46465,Rajasthan,Udaipur,B30,26-35,Male,7.2,Cheque,Verified,20250523
32287,INV000989,2025-05-23,118632,SIP,402,Gujarat,Surat,T30,36-45,Male,16.1,UPI,Verified,20250523
32288,INV001056,2025-05-23,100016,Lumpsum,159380,Punjab,Chandigarh,T30,56+,Female,75.1,UPI,Verified,20250523
32289,INV001163,2025-05-23,102885,Lumpsum,317457,Karnataka,Mysore,B30,26-35,Male,10.2,Net Banking,Verified,20250523
32290,INV001178,2025-05-23,148568,SIP,2656,West Bengal,Kolkata,T30,26-35,Female,10.3,Cheque,Verified,20250523
32291,INV001224,2025-05-23,118635,Lumpsum,155956,West Bengal,Kolkata,T30,18-25,Female,6.8,Net Banking,Pending,20250523
32292,INV001333,2025-05-23,102886,Lumpsum,19735,Haryana,Faridabad,B30,26-35,Female,19.0,Cheque,Verified,20250523
32293,INV001370,2025-05-23,120507,Redemption,53908,Tamil Nadu,Coimbatore,B30,26-35,Male,7.5,UPI,Verified,20250523
32294,INV001421,2025-05-23,118633,Lumpsum,237477,Telangana,Hyderabad,T30,26-35,Male,19.8,Net Banking,Verified,20250523
32295,INV001433,2025-05-23,148569,SIP,4602,West Bengal,Kolkata,T30,26-35,Male,10.9,Net Banking,Verified,20250523
32296,INV001442,2025-05-23,125497,SIP,2424,Uttar Pradesh,Lucknow,T30,26-35,Male,16.2,Cheque,Verified,20250523
32297,INV001715,2025-05-23,120507,SIP,5005,Gujarat,Surat,T30,18-25,Male,7.7,UPI,Verified,20250523
32298,INV001723,2025-05-23,119551,Lumpsum,517881,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Mandate,Verified,20250523
32299,INV001836,2025-05-23,120844,Lumpsum,27686,Uttar Pradesh,Agra,B30,26-35,Male,17.4,UPI,Verified,20250523
32300,INV001929,2025-05-23,119094,SIP,5371,Rajasthan,Jaipur,T30,56+,Male,60.1,Net Banking,Verified,20250523
32301,INV002021,2025-05-23,100033,SIP,2533,Maharashtra,Pune,T30,36-45,Male,38.6,UPI,Verified,20250523
32302,INV002099,2025-05-23,118633,SIP,27379,Tamil Nadu,Chennai,T30,36-45,Female,34.9,Cheque,Verified,20250523
32303,INV002184,2025-05-23,148567,SIP,8831,Uttar Pradesh,Agra,B30,36-45,Female,38.1,Cheque,Pending,20250523
32304,INV002214,2025-05-23,120842,SIP,528,Delhi,Gurugram,T30,36-45,Female,50.5,Net Banking,Verified,20250523
32305,INV002384,2025-05-23,120844,SIP,486,Karnataka,Mysore,B30,26-35,Male,24.3,UPI,Verified,20250523
32306,INV002409,2025-05-23,119598,SIP,1713,Punjab,Amritsar,B30,18-25,Female,4.9,Mandate,Verified,20250523
32307,INV002586,2025-05-23,119599,SIP,53065,West Bengal,Kolkata,T30,26-35,Female,9.1,Cheque,Verified,20250523
32308,INV002622,2025-05-23,149324,Redemption,14644,Karnataka,Mysore,B30,18-25,Female,4.0,Net Banking,Verified,20250523
32309,INV002647,2025-05-23,119092,Redemption,347943,Rajasthan,Jaipur,T30,46-55,Male,87.0,UPI,Verified,20250523
32310,INV002756,2025-05-23,118636,SIP,9064,Delhi,Gurugram,T30,36-45,Male,49.7,Cheque,Verified,20250523
32311,INV002765,2025-05-23,100025,SIP,56573,Uttar Pradesh,Lucknow,T30,36-45,Male,57.6,Cheque,Verified,20250523
32312,INV002864,2025-05-23,148568,Lumpsum,225628,Madhya Pradesh,Bhopal,B30,26-35,Male,6.8,Net Banking,Verified,20250523
32313,INV002873,2025-05-23,119094,SIP,28668,Haryana,Gurugram,T30,18-25,Male,5.9,Net Banking,Verified,20250523
32314,INV003071,2025-05-23,120503,Lumpsum,168533,Punjab,Amritsar,B30,56+,Male,33.7,Mandate,Verified,20250523
32315,INV003284,2025-05-23,119092,Lumpsum,429639,Gujarat,Ahmedabad,T30,36-45,Male,27.9,Net Banking,Verified,20250523
32316,INV003287,2025-05-23,120504,SIP,953,Delhi,New Delhi,T30,36-45,Male,54.9,UPI,Verified,20250523
32317,INV003288,2025-05-23,125498,Redemption,431337,Punjab,Chandigarh,T30,56+,Male,57.9,Mandate,Verified,20250523
32318,INV003311,2025-05-23,119094,Redemption,25119,Madhya Pradesh,Bhopal,B30,26-35,Male,9.5,Cheque,Verified,20250523
32319,INV003404,2025-05-23,120841,Redemption,251609,Tamil Nadu,Chennai,T30,36-45,Male,26.8,Cheque,Verified,20250523
32320,INV003507,2025-05-23,148567,SIP,7319,Karnataka,Bangalore,T30,26-35,Female,22.5,Net Banking,Verified,20250523
32321,INV003511,2025-05-23,120842,Lumpsum,314190,Haryana,Gurugram,T30,46-55,Male,36.8,Cheque,Verified,20250523
32322,INV003518,2025-05-23,102885,Redemption,69027,Madhya Pradesh,Bhopal,B30,26-35,Male,6.7,UPI,Verified,20250523
32323,INV003524,2025-05-23,118633,Lumpsum,551202,Telangana,Hyderabad,T30,36-45,Male,12.5,Mandate,Verified,20250523
32324,INV003530,2025-05-23,119551,SIP,16764,Maharashtra,Pune,T30,26-35,Male,9.4,Net Banking,Verified,20250523
32325,INV003686,2025-05-23,119092,SIP,811,Gujarat,Surat,T30,18-25,Male,3.8,UPI,Verified,20250523
32326,INV003705,2025-05-23,149324,Lumpsum,195578,Telangana,Hyderabad,T30,26-35,Male,8.0,Cheque,Verified,20250523
32327,INV003766,2025-05-23,120506,SIP,8322,West Bengal,Kolkata,T30,36-45,Male,52.3,Mandate,Verified,20250523
32328,INV003786,2025-05-23,119598,Lumpsum,177971,Rajasthan,Jaipur,T30,36-45,Male,55.0,Mandate,Verified,20250523
32329,INV003906,2025-05-23,102886,SIP,2805,Haryana,Faridabad,B30,36-45,Male,39.7,Cheque,Verified,20250523
32330,INV004014,2025-05-23,118634,SIP,2596,Telangana,Hyderabad,T30,56+,Female,27.2,Cheque,Verified,20250523
32331,INV004280,2025-05-23,101206,Lumpsum,235396,Rajasthan,Jaipur,T30,26-35,Female,8.5,Mandate,Verified,20250523
32332,INV004299,2025-05-23,125497,SIP,443,Telangana,Hyderabad,T30,26-35,Female,23.1,UPI,Verified,20250523
32333,INV004308,2025-05-23,102885,SIP,2798,Gujarat,Surat,T30,26-35,Female,11.1,UPI,Verified,20250523
32334,INV004367,2025-05-23,148567,SIP,587,Karnataka,Mysore,B30,26-35,Female,8.3,UPI,Verified,20250523
32335,INV004435,2025-05-23,100033,SIP,16159,Rajasthan,Jaipur,T30,26-35,Female,15.9,Cheque,Verified,20250523
32336,INV004605,2025-05-23,120507,Lumpsum,207134,Maharashtra,Nashik,B30,36-45,Male,17.8,Mandate,Pending,20250523
32337,INV004661,2025-05-23,149324,SIP,50931,Maharashtra,Nashik,B30,26-35,Male,9.8,Mandate,Verified,20250523
32338,INV004663,2025-05-23,120844,SIP,43622,Punjab,Amritsar,B30,26-35,Male,24.8,UPI,Verified,20250523
32339,INV004698,2025-05-23,148569,Lumpsum,271175,Gujarat,Surat,T30,36-45,Female,39.2,Mandate,Verified,20250523
32340,INV004729,2025-05-23,120506,Lumpsum,29454,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Net Banking,Verified,20250523
32341,INV004737,2025-05-23,120506,SIP,532,Madhya Pradesh,Indore,T30,46-55,Male,98.4,Net Banking,Verified,20250523
32342,INV004797,2025-05-23,120841,Redemption,99359,Gujarat,Ahmedabad,T30,56+,Male,18.9,UPI,Verified,20250523
32343,INV004865,2025-05-23,148567,SIP,936,Maharashtra,Nashik,B30,56+,Male,77.2,Net Banking,Verified,20250523
32344,INV000304,2025-05-24,100025,Redemption,357128,West Bengal,Kolkata,T30,36-45,Male,25.6,Net Banking,Verified,20250524
32345,INV000341,2025-05-24,120507,Redemption,79837,Delhi,New Delhi,T30,26-35,Male,19.6,Mandate,Verified,20250524
32346,INV000368,2025-05-24,120504,SIP,17493,Uttar Pradesh,Agra,B30,26-35,Male,16.2,Cheque,Verified,20250524
32347,INV000401,2025-05-24,125498,SIP,5530,Uttar Pradesh,Agra,B30,26-35,Male,20.5,UPI,Verified,20250524
32348,INV000440,2025-05-24,149322,Redemption,435771,Uttar Pradesh,Agra,B30,18-25,Male,6.7,Mandate,Verified,20250524
32349,INV000608,2025-05-24,100033,SIP,6472,Haryana,Gurugram,T30,46-55,Male,83.5,Cheque,Verified,20250524
32350,INV000608,2025-05-24,118635,SIP,1158,Haryana,Gurugram,T30,46-55,Male,83.5,Net Banking,Verified,20250524
32351,INV000638,2025-05-24,120842,SIP,4934,Rajasthan,Udaipur,B30,26-35,Male,12.7,Cheque,Verified,20250524
32352,INV000658,2025-05-24,119552,SIP,9264,Gujarat,Ahmedabad,T30,26-35,Male,14.1,UPI,Verified,20250524
32353,INV000785,2025-05-24,148568,Lumpsum,279445,Tamil Nadu,Chennai,T30,36-45,Male,31.1,UPI,Verified,20250524
32354,INV000931,2025-05-24,119094,SIP,6529,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,UPI,Verified,20250524
32355,INV000954,2025-05-24,125498,SIP,2003,Haryana,Faridabad,B30,26-35,Female,8.3,Net Banking,Verified,20250524
32356,INV001031,2025-05-24,119551,SIP,7801,Delhi,New Delhi,T30,36-45,Female,23.0,Net Banking,Verified,20250524
32357,INV001122,2025-05-24,100025,Lumpsum,84156,Maharashtra,Mumbai,T30,46-55,Female,18.3,Mandate,Pending,20250524
32358,INV001178,2025-05-24,120503,Lumpsum,148508,West Bengal,Kolkata,T30,26-35,Female,10.3,UPI,Verified,20250524
32359,INV001628,2025-05-24,119599,SIP,24599,Rajasthan,Jaipur,T30,36-45,Female,45.6,Mandate,Verified,20250524
32360,INV001641,2025-05-24,119095,Lumpsum,390133,Haryana,Faridabad,B30,26-35,Male,15.4,Cheque,Verified,20250524
32361,INV001807,2025-05-24,120843,Lumpsum,265477,Gujarat,Ahmedabad,T30,26-35,Male,21.9,UPI,Verified,20250524
32362,INV001863,2025-05-24,120841,SIP,26526,Rajasthan,Jaipur,T30,36-45,Male,24.2,Mandate,Verified,20250524
32363,INV001966,2025-05-24,101208,Lumpsum,300396,Telangana,Hyderabad,T30,18-25,Male,4.0,Net Banking,Verified,20250524
32364,INV002029,2025-05-24,100016,SIP,465,West Bengal,Kolkata,T30,36-45,Male,29.3,Net Banking,Verified,20250524
32365,INV002373,2025-05-24,148569,SIP,20011,Maharashtra,Pune,T30,36-45,Male,56.3,UPI,Verified,20250524
32366,INV002414,2025-05-24,118635,Redemption,411215,Gujarat,Surat,T30,26-35,Female,24.1,UPI,Verified,20250524
32367,INV002508,2025-05-24,119092,SIP,5854,West Bengal,Kolkata,T30,46-55,Male,60.8,Net Banking,Verified,20250524
32368,INV002510,2025-05-24,102887,Redemption,60853,Karnataka,Mysore,B30,36-45,Male,32.6,UPI,Verified,20250524
32369,INV002523,2025-05-24,101206,Lumpsum,41229,Telangana,Hyderabad,T30,46-55,Female,57.2,Net Banking,Verified,20250524
32370,INV002535,2025-05-24,118636,Lumpsum,66827,Rajasthan,Udaipur,B30,36-45,Male,22.6,Net Banking,Verified,20250524
32371,INV002558,2025-05-24,120841,Lumpsum,336197,Haryana,Faridabad,B30,26-35,Female,9.1,Net Banking,Verified,20250524
32372,INV002594,2025-05-24,120843,Redemption,104475,Haryana,Gurugram,T30,26-35,Male,23.7,Net Banking,Verified,20250524
32373,INV002606,2025-05-24,102887,SIP,2671,Telangana,Hyderabad,T30,26-35,Female,8.1,Mandate,Verified,20250524
32374,INV002646,2025-05-24,120841,SIP,2310,Uttar Pradesh,Lucknow,T30,36-45,Male,17.4,UPI,Verified,20250524
32375,INV002658,2025-05-24,149322,Lumpsum,154215,Madhya Pradesh,Indore,T30,26-35,Female,16.8,Net Banking,Verified,20250524
32376,INV002727,2025-05-24,125498,Redemption,89302,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,Net Banking,Verified,20250524
32377,INV002783,2025-05-24,101208,SIP,29759,West Bengal,Kolkata,T30,26-35,Male,7.0,UPI,Verified,20250524
32378,INV002786,2025-05-24,120504,Redemption,337747,Tamil Nadu,Coimbatore,B30,26-35,Female,13.3,UPI,Pending,20250524
32379,INV002816,2025-05-24,120505,SIP,2299,Uttar Pradesh,Agra,B30,26-35,Male,22.8,UPI,Verified,20250524
32380,INV002886,2025-05-24,101206,Redemption,182071,Tamil Nadu,Chennai,T30,18-25,Female,7.1,Mandate,Verified,20250524
32381,INV002913,2025-05-24,119599,Lumpsum,453889,Delhi,New Delhi,T30,56+,Male,28.5,Cheque,Verified,20250524
32382,INV002933,2025-05-24,118634,Lumpsum,163442,Madhya Pradesh,Indore,T30,36-45,Female,39.4,Mandate,Verified,20250524
32383,INV002961,2025-05-24,100033,SIP,48917,Gujarat,Ahmedabad,T30,26-35,Male,13.0,Net Banking,Verified,20250524
32384,INV003113,2025-05-24,118632,Redemption,137124,Rajasthan,Jaipur,T30,26-35,Male,22.0,UPI,Verified,20250524
32385,INV003197,2025-05-24,101208,Redemption,61553,Punjab,Chandigarh,T30,26-35,Male,24.7,Net Banking,Verified,20250524
32386,INV003258,2025-05-24,120504,SIP,867,Rajasthan,Udaipur,B30,26-35,Male,14.7,Net Banking,Verified,20250524
32387,INV003311,2025-05-24,120844,Redemption,194086,Madhya Pradesh,Bhopal,B30,26-35,Male,9.5,Cheque,Verified,20250524
32388,INV003376,2025-05-24,149324,SIP,15082,Delhi,New Delhi,T30,36-45,Male,44.4,Mandate,Verified,20250524
